transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand
885,169,7338,Colgate Mouthwash,Mouthwash,6,5.0,2023-11-22,4487,Port Helen,103,50,191,4940,10,33,Male,115256,Silver,Debit Card,True,Discount,Cloudy,True,Wednesday,False,119,60
886,4710,9351,Colgate Toothbrush,Toothbrush,4,2.0,2023-05-24,818,Buchananhaven,110,20,115,5279,13,40,Other,104197,Platinum,Debit Card,True,Buy One Get One,Sunny,False,Wednesday,True,58,64
887,4331,7425,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-07-16,3751,South Courtney,210,34,242,2083,13,33,Female,34199,Gold,Cash,False,Buy One Get One,Sunny,True,Sunday,True,93,44
888,6424,2136,Colgate Whitening Strips,Teeth Whitening,6,25.0,2023-12-18,9060,Adambury,61,36,267,2116,2,65,Other,119541,Gold,Debit Card,True,Discount,Cloudy,False,Monday,True,120,83
889,5308,6400,Colgate Toothbrush,Toothbrush,7,2.0,2024-09-10,1894,South Charlesstad,427,28,129,3882,6,42,Male,32831,Silver,Mobile Payment,False,None,Rainy,True,Tuesday,True,82,70
890,5626,3901,Colgate Whitening Strips,Teeth Whitening,7,25.0,2023-05-16,5323,West Thomas,194,39,188,7142,10,63,Other,71535,Gold,Mobile Payment,False,None,Sunny,True,Tuesday,False,112,46
891,7545,293,Colgate Toothbrush,Toothbrush,1,2.0,2024-04-12,8395,Hunttown,427,49,257,8278,8,48,Male,32447,Bronze,Mobile Payment,False,None,Cloudy,False,Friday,True,150,96
892,6821,327,Colgate Toothbrush,Toothbrush,9,2.0,2023-02-03,1977,Sandraville,467,38,285,9456,6,58,Male,78349,Platinum,Mobile Payment,True,Discount,Cloudy,True,Friday,False,75,62
893,3752,2794,Colgate Toothbrush,Toothbrush,10,2.0,2023-03-08,5193,Nashberg,152,41,153,8597,13,53,Male,34786,Silver,Debit Card,False,Buy One Get One,Snowy,False,Wednesday,True,100,91
894,6192,3974,Colgate Toothpaste,Toothpaste,10,3.5,2024-08-21,3608,North Elizabeth,232,49,179,8479,4,49,Male,34520,Gold,Credit Card,False,Discount,Cloudy,False,Wednesday,True,133,47
895,4401,6849,Colgate Mouthwash,Mouthwash,6,5.0,2024-09-09,7763,West Eric,114,27,198,7885,3,59,Other,80493,Platinum,Debit Card,False,None,Cloudy,True,Monday,True,104,89
896,7140,5438,Colgate Mouthwash,Mouthwash,5,5.0,2024-12-27,8859,West Roberta,462,25,225,4388,11,64,Other,60933,Gold,Credit Card,False,None,Snowy,False,Friday,True,75,82
897,8462,1739,Colgate Mouthwash,Mouthwash,10,5.0,2024-10-06,360,East Marychester,263,33,131,8937,5,41,Female,60455,Platinum,Cash,True,Buy One Get One,Cloudy,False,Sunday,False,137,54
898,7840,4717,Colgate Whitening Strips,Teeth Whitening,2,25.0,2023-09-18,7184,Joannamouth,469,43,141,9736,6,18,Female,64259,Bronze,Debit Card,False,None,Rainy,True,Monday,False,87,52
899,8666,8735,Colgate Mouthwash,Mouthwash,4,5.0,2023-07-19,6615,East Troyside,382,43,260,8795,4,23,Male,96425,Bronze,Cash,True,None,Cloudy,False,Wednesday,True,121,98
900,2297,4214,Colgate Toothbrush,Toothbrush,3,2.0,2024-09-03,332,New Dianehaven,171,40,253,1702,6,42,Female,40185,Bronze,Mobile Payment,False,Discount,Sunny,False,Tuesday,True,90,111
901,6796,9012,Colgate Toothbrush,Toothbrush,2,2.0,2023-10-27,8639,East Lindseyville,258,25,151,7876,5,57,Other,92596,Bronze,Credit Card,False,None,Cloudy,True,Friday,True,74,105
902,5439,9862,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-01-24,1096,Port Susanborough,417,50,264,8342,11,62,Other,22100,Bronze,Credit Card,True,None,Snowy,True,Tuesday,False,99,63
903,7298,7111,Colgate Toothpaste,Toothpaste,4,3.5,2024-03-31,4374,Port Briantown,428,47,243,1195,4,27,Female,24670,Gold,Cash,True,Buy One Get One,Cloudy,False,Sunday,False,148,140
904,567,7177,Colgate Mouthwash,Mouthwash,4,5.0,2024-03-21,919,West Cynthia,474,23,155,9275,14,30,Male,49562,Silver,Debit Card,False,None,Cloudy,False,Thursday,True,113,65
905,3839,7693,Colgate Toothpaste,Toothpaste,1,3.5,2023-05-06,1571,West Amber,479,27,164,3723,14,30,Other,88948,Gold,Cash,False,Discount,Sunny,True,Saturday,True,110,109
906,2349,1265,Colgate Toothpaste,Toothpaste,2,3.5,2024-08-31,121,Mendozaville,418,23,258,4965,13,47,Other,68021,Silver,Debit Card,True,Discount,Cloudy,False,Saturday,False,141,77
907,1989,4894,Colgate Toothbrush,Toothbrush,10,2.0,2023-04-02,5722,Lake Pamelahaven,359,32,205,7912,9,30,Female,62013,Platinum,Cash,False,Buy One Get One,Sunny,False,Sunday,False,126,84
908,6973,9728,Colgate Mouthwash,Mouthwash,4,5.0,2024-08-05,1573,South Heather,80,50,272,7633,7,27,Male,86626,Gold,Debit Card,False,Buy One Get One,Sunny,False,Monday,False,74,45
909,914,2642,Colgate Toothpaste,Toothpaste,7,3.5,2023-06-15,3334,North Briannaburgh,393,46,263,5052,2,29,Female,52824,Silver,Mobile Payment,True,Buy One Get One,Cloudy,False,Thursday,True,113,82
910,590,5624,Colgate Whitening Strips,Teeth Whitening,3,25.0,2023-11-08,6632,Joemouth,463,30,208,9018,5,26,Male,43026,Bronze,Mobile Payment,True,Buy One Get One,Cloudy,False,Wednesday,False,68,88
911,3356,5958,Colgate Toothpaste,Toothpaste,10,3.5,2023-04-15,3344,Jenniferfurt,306,41,141,1884,7,57,Male,66207,Platinum,Cash,False,Buy One Get One,Cloudy,True,Saturday,False,60,68
912,2751,9631,Colgate Toothbrush,Toothbrush,6,2.0,2024-09-11,1408,Martinmouth,163,21,265,5259,12,52,Male,36502,Bronze,Debit Card,True,Buy One Get One,Cloudy,True,Wednesday,False,75,92
913,7516,4979,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-12-31,2432,New Kevin,291,47,295,3859,3,52,Male,88918,Platinum,Credit Card,True,Buy One Get One,Snowy,True,Tuesday,True,133,96
914,6451,9752,Colgate Mouthwash,Mouthwash,3,5.0,2023-08-15,4150,Erinchester,171,25,226,8383,5,22,Other,44446,Gold,Mobile Payment,False,Discount,Snowy,False,Tuesday,False,120,48
915,3877,834,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-01-14,6642,Cynthiaton,111,46,283,4587,4,21,Female,40104,Gold,Cash,False,Buy One Get One,Cloudy,False,Sunday,True,91,94
916,722,690,Colgate Toothbrush,Toothbrush,9,2.0,2024-06-08,9603,West Brittanyhaven,112,27,235,6672,8,22,Male,91699,Silver,Credit Card,False,Discount,Sunny,False,Saturday,True,133,78
917,1766,8775,Colgate Toothbrush,Toothbrush,4,2.0,2024-12-26,5026,Ericamouth,116,21,172,8368,8,27,Male,110269,Platinum,Debit Card,True,Buy One Get One,Sunny,True,Thursday,True,103,104
918,9785,9893,Colgate Whitening Strips,Teeth Whitening,5,25.0,2024-01-07,3133,Joshuaberg,406,29,219,4931,11,22,Male,24664,Bronze,Debit Card,False,Buy One Get One,Snowy,False,Sunday,False,105,56
919,7820,1774,Colgate Toothbrush,Toothbrush,6,2.0,2024-09-26,1738,Danielmouth,366,40,293,2447,8,42,Other,68451,Platinum,Mobile Payment,True,Discount,Cloudy,True,Thursday,False,107,100
920,3194,1603,Colgate Whitening Strips,Teeth Whitening,10,25.0,2023-08-31,655,Henryland,188,49,262,8847,10,40,Female,26239,Platinum,Mobile Payment,True,Discount,Rainy,True,Thursday,False,126,121
921,4558,8433,Colgate Toothpaste,Toothpaste,4,3.5,2023-07-25,4518,Tiffanyshire,278,46,236,9946,7,51,Other,114584,Platinum,Credit Card,False,Buy One Get One,Snowy,True,Tuesday,True,92,112
922,9466,2156,Colgate Mouthwash,Mouthwash,9,5.0,2023-08-31,7820,Donovanfort,185,22,298,5251,6,45,Other,96936,Platinum,Mobile Payment,True,None,Rainy,True,Thursday,True,81,62
923,3006,5865,Colgate Toothbrush,Toothbrush,7,2.0,2024-08-06,6757,Smithchester,428,30,152,2230,11,60,Female,91432,Platinum,Mobile Payment,True,None,Sunny,False,Tuesday,False,79,114
924,5118,6556,Colgate Toothpaste,Toothpaste,4,3.5,2023-04-23,9497,Port Mariehaven,55,22,113,8672,8,64,Female,77549,Silver,Mobile Payment,False,Buy One Get One,Sunny,False,Sunday,False,143,83
925,6234,3547,Colgate Toothpaste,Toothpaste,4,3.5,2024-05-19,6142,Richardsview,277,44,131,5486,4,57,Male,103137,Silver,Debit Card,True,Discount,Snowy,False,Sunday,True,106,63
926,4376,2744,Colgate Whitening Strips,Teeth Whitening,6,25.0,2024-05-11,4303,Port Christophertown,362,50,283,4142,10,46,Male,52332,Bronze,Credit Card,False,None,Cloudy,False,Saturday,False,52,100
927,3580,6347,Colgate Whitening Strips,Teeth Whitening,9,25.0,2024-03-08,1061,South David,295,28,294,4833,11,70,Male,77262,Platinum,Mobile Payment,True,Discount,Rainy,True,Friday,False,129,88
928,7005,8345,Colgate Mouthwash,Mouthwash,9,5.0,2023-03-11,1083,South Edwin,403,26,283,6156,6,66,Other,65027,Platinum,Cash,True,Buy One Get One,Snowy,False,Saturday,False,115,83
929,4510,5888,Colgate Mouthwash,Mouthwash,5,5.0,2024-03-20,6088,South Jennifer,425,42,112,5140,6,51,Female,72113,Platinum,Cash,False,None,Cloudy,True,Wednesday,True,59,108
930,7574,4316,Colgate Mouthwash,Mouthwash,3,5.0,2024-09-17,3374,Daniellestad,465,33,199,8051,13,56,Female,26055,Bronze,Mobile Payment,True,Buy One Get One,Rainy,False,Tuesday,False,113,89
931,8435,3424,Colgate Toothpaste,Toothpaste,7,3.5,2023-07-07,5348,West Albert,350,25,211,7678,8,40,Other,60805,Bronze,Credit Card,True,Buy One Get One,Rainy,True,Friday,True,76,133
932,5783,3638,Colgate Toothpaste,Toothpaste,7,3.5,2024-02-18,7100,North Bryan,67,50,107,1131,6,48,Female,54955,Platinum,Cash,False,None,Sunny,True,Sunday,False,93,72
933,9589,8197,Colgate Whitening Strips,Teeth Whitening,7,25.0,2023-07-04,874,Johnnytown,259,20,167,5207,14,58,Female,82866,Gold,Mobile Payment,False,None,Snowy,False,Tuesday,True,54,109
934,8387,7422,Colgate Toothbrush,Toothbrush,4,2.0,2024-10-15,3885,Mcintoshfurt,223,33,222,8273,14,44,Other,99829,Platinum,Cash,True,None,Rainy,False,Tuesday,False,113,65
935,3435,4843,Colgate Whitening Strips,Teeth Whitening,9,25.0,2023-05-23,2095,South David,390,30,287,8227,4,25,Other,30952,Bronze,Debit Card,False,None,Sunny,False,Tuesday,True,130,115
936,5181,9684,Colgate Whitening Strips,Teeth Whitening,5,25.0,2023-03-05,3050,South Emily,307,29,216,7617,11,42,Female,86400,Platinum,Credit Card,True,None,Rainy,False,Sunday,False,105,57
937,5825,4665,Colgate Whitening Strips,Teeth Whitening,9,25.0,2024-12-11,9075,Garciaborough,277,37,143,9236,8,48,Female,62832,Platinum,Mobile Payment,True,Buy One Get One,Snowy,False,Wednesday,False,72,93
938,9120,1207,Colgate Toothpaste,Toothpaste,9,3.5,2023-09-17,2510,Lake Jodimouth,420,49,107,572,14,50,Other,29661,Silver,Mobile Payment,False,Buy One Get One,Sunny,True,Sunday,False,132,139
939,800,9099,Colgate Toothbrush,Toothbrush,8,2.0,2023-05-19,7893,New Christophermouth,368,44,193,9685,7,48,Other,84860,Platinum,Credit Card,True,Discount,Snowy,False,Friday,True,64,111
940,8422,9826,Colgate Toothpaste,Toothpaste,8,3.5,2023-10-30,1608,East Michaelberg,67,39,263,3439,9,52,Other,85249,Gold,Debit Card,False,None,Sunny,False,Monday,True,76,109
941,648,5236,Colgate Whitening Strips,Teeth Whitening,10,25.0,2023-08-25,8509,South Davidberg,274,49,292,6151,6,43,Other,96145,Platinum,Mobile Payment,False,None,Snowy,False,Friday,True,86,92
942,6240,8769,Colgate Toothbrush,Toothbrush,8,2.0,2024-07-17,7642,Beckerfort,72,42,138,855,3,51,Other,54797,Platinum,Debit Card,False,Buy One Get One,Rainy,False,Wednesday,False,100,100
943,4213,805,Colgate Whitening Strips,Teeth Whitening,1,25.0,2023-05-18,281,Port Catherineberg,118,38,122,6060,5,39,Male,55754,Platinum,Credit Card,True,Discount,Rainy,True,Thursday,True,149,101
944,7215,8085,Colgate Toothbrush,Toothbrush,7,2.0,2024-09-14,2719,Michaelfurt,115,24,186,8172,2,28,Male,103291,Platinum,Cash,False,Discount,Sunny,False,Saturday,True,124,120
945,5388,1607,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-02-02,8375,Frankstad,376,27,278,6561,5,49,Male,40576,Bronze,Cash,True,Buy One Get One,Rainy,True,Friday,False,58,47
946,337,5956,Colgate Mouthwash,Mouthwash,9,5.0,2024-07-05,3893,Christinaborough,259,40,123,8081,3,66,Male,32403,Gold,Credit Card,False,Discount,Cloudy,False,Friday,False,80,40
947,3025,1485,Colgate Whitening Strips,Teeth Whitening,4,25.0,2024-10-13,5352,East Reneechester,327,41,142,8957,3,65,Other,46926,Gold,Mobile Payment,True,None,Cloudy,False,Sunday,False,87,87
948,3227,5617,Colgate Mouthwash,Mouthwash,5,5.0,2023-06-14,4998,Thomaston,55,45,120,8268,2,40,Male,117797,Gold,Debit Card,False,Buy One Get One,Cloudy,False,Wednesday,True,143,119
949,9622,2040,Colgate Mouthwash,Mouthwash,6,5.0,2023-01-31,5285,Lyonston,237,23,244,8063,10,33,Male,104774,Bronze,Debit Card,False,Discount,Snowy,False,Tuesday,False,87,106
950,1423,4758,Colgate Mouthwash,Mouthwash,1,5.0,2023-02-03,2283,New Meganhaven,408,23,265,5774,3,24,Female,57743,Bronze,Debit Card,True,None,Cloudy,True,Friday,False,100,122
951,3098,6060,Colgate Whitening Strips,Teeth Whitening,7,25.0,2023-02-13,7837,Nicholschester,421,49,299,6319,13,57,Female,35216,Silver,Debit Card,True,Discount,Rainy,False,Monday,True,115,119
952,5230,4984,Colgate Toothpaste,Toothpaste,5,3.5,2024-01-05,7040,Francisview,311,36,116,2818,3,57,Other,105075,Bronze,Cash,False,Discount,Sunny,False,Friday,False,77,73
953,8763,7194,Colgate Whitening Strips,Teeth Whitening,5,25.0,2025-01-02,6738,Jonathanfurt,497,39,220,2283,7,37,Male,90412,Platinum,Cash,False,Buy One Get One,Cloudy,True,Thursday,False,86,113
954,4040,3104,Colgate Toothbrush,Toothbrush,5,2.0,2023-12-03,8455,South Michelleberg,186,45,220,3410,10,47,Female,65898,Silver,Mobile Payment,True,Buy One Get One,Cloudy,True,Sunday,True,133,49
955,6516,8168,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-10-01,3448,Davisport,462,44,105,1076,4,56,Male,84900,Bronze,Credit Card,False,Discount,Rainy,True,Tuesday,False,73,42
956,6286,4589,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-11-06,321,Kevinmouth,243,33,258,8100,9,68,Other,110898,Bronze,Credit Card,False,Buy One Get One,Sunny,True,Wednesday,False,125,103
957,9739,5565,Colgate Toothpaste,Toothpaste,1,3.5,2024-04-27,2117,Jenniferbury,188,24,133,33,10,37,Female,114536,Bronze,Cash,False,None,Snowy,False,Saturday,False,133,98
958,5206,7333,Colgate Mouthwash,Mouthwash,1,5.0,2023-11-15,5799,Cherylfort,162,26,101,2118,6,50,Male,53548,Bronze,Cash,False,Buy One Get One,Snowy,True,Wednesday,True,54,129
959,3629,5768,Colgate Toothpaste,Toothpaste,3,3.5,2024-03-08,7758,Calebland,421,30,253,3268,7,50,Male,38137,Silver,Credit Card,True,Discount,Cloudy,True,Friday,True,83,57
960,5063,3269,Colgate Whitening Strips,Teeth Whitening,6,25.0,2025-01-08,8566,Melissaport,423,36,197,445,13,54,Male,42325,Gold,Credit Card,True,None,Rainy,False,Wednesday,False,150,123
961,7245,5430,Colgate Whitening Strips,Teeth Whitening,10,25.0,2023-10-20,4849,West Amandaport,187,48,214,2123,6,61,Female,75171,Gold,Credit Card,False,Discount,Snowy,False,Friday,True,64,100
962,5208,3411,Colgate Toothbrush,Toothbrush,6,2.0,2023-10-02,5721,South Colin,301,24,231,7282,4,29,Male,70987,Silver,Cash,False,Discount,Cloudy,False,Monday,True,144,118
963,5137,9680,Colgate Toothpaste,Toothpaste,2,3.5,2024-08-17,619,Bentonburgh,134,22,258,8452,4,31,Female,41989,Platinum,Mobile Payment,True,None,Cloudy,False,Saturday,True,150,53
964,9673,179,Colgate Toothpaste,Toothpaste,2,3.5,2024-12-17,2917,East Teresaborough,271,49,206,3442,11,20,Male,86003,Platinum,Credit Card,True,None,Snowy,True,Tuesday,True,116,81
965,8663,7506,Colgate Toothpaste,Toothpaste,4,3.5,2023-08-24,7295,Kristiborough,237,46,163,8684,6,61,Female,70708,Platinum,Mobile Payment,True,Buy One Get One,Sunny,False,Thursday,True,67,99
966,2364,4353,Colgate Toothbrush,Toothbrush,7,2.0,2023-04-24,5176,West Cassandra,298,26,275,37,8,24,Male,83895,Bronze,Cash,False,Buy One Get One,Sunny,False,Monday,True,98,92
967,3945,3825,Colgate Whitening Strips,Teeth Whitening,7,25.0,2023-03-15,1119,Jordanville,107,39,226,9111,7,27,Female,33802,Silver,Debit Card,True,None,Cloudy,False,Wednesday,False,116,83
968,1993,4036,Colgate Toothbrush,Toothbrush,6,2.0,2023-04-30,7805,East Adam,370,31,129,6133,11,48,Female,67991,Platinum,Cash,True,None,Snowy,False,Sunday,True,125,128
969,1761,4739,Colgate Toothpaste,Toothpaste,1,3.5,2024-04-15,3390,South Rhondaport,58,35,107,5984,2,51,Male,111686,Bronze,Credit Card,False,Discount,Rainy,True,Monday,True,71,93
970,7286,5444,Colgate Whitening Strips,Teeth Whitening,6,25.0,2024-12-22,9781,Christinahaven,256,21,298,2519,12,30,Male,38662,Bronze,Credit Card,False,Buy One Get One,Rainy,False,Sunday,False,149,133
971,2910,7296,Colgate Whitening Strips,Teeth Whitening,4,25.0,2024-09-29,6604,New Tyler,380,50,198,7590,12,25,Female,102101,Gold,Mobile Payment,True,None,Rainy,False,Sunday,True,105,95
972,4329,8169,Colgate Mouthwash,Mouthwash,4,5.0,2023-04-29,2973,Tanyaview,56,36,136,7990,9,30,Other,20661,Platinum,Mobile Payment,False,Buy One Get One,Cloudy,False,Saturday,True,69,114
973,3415,1934,Colgate Mouthwash,Mouthwash,7,5.0,2024-10-15,5696,Fordport,384,25,148,7352,12,22,Male,71850,Gold,Debit Card,True,None,Rainy,False,Tuesday,True,120,83
974,6280,6546,Colgate Toothpaste,Toothpaste,8,3.5,2023-02-12,4943,Palmerburgh,283,39,229,2002,5,50,Male,92117,Gold,Mobile Payment,True,Buy One Get One,Snowy,False,Sunday,True,54,136
975,6068,8771,Colgate Mouthwash,Mouthwash,1,5.0,2023-05-19,2101,Gonzalezberg,478,20,289,9805,10,27,Female,38662,Gold,Debit Card,True,Buy One Get One,Rainy,False,Friday,False,142,109
976,6661,2555,Colgate Whitening Strips,Teeth Whitening,1,25.0,2024-12-01,6433,Santanaland,194,24,251,7712,9,37,Female,61756,Bronze,Debit Card,False,Discount,Sunny,True,Sunday,False,93,69
977,2096,8897,Colgate Whitening Strips,Teeth Whitening,3,25.0,2023-11-16,8595,Drewberg,460,37,165,8607,13,63,Female,66177,Gold,Cash,False,Discount,Snowy,False,Thursday,True,125,120
978,6478,9219,Colgate Toothpaste,Toothpaste,9,3.5,2023-07-12,4089,Johnsonbury,302,34,230,989,4,26,Male,92291,Gold,Debit Card,True,None,Sunny,False,Wednesday,False,92,85
979,8298,209,Colgate Toothpaste,Toothpaste,5,3.5,2024-07-20,3124,Lake Barbaraburgh,314,42,123,7233,11,56,Female,76986,Silver,Debit Card,False,Discount,Snowy,True,Saturday,False,144,114
980,6012,4466,Colgate Mouthwash,Mouthwash,5,5.0,2024-03-28,65,Angelabury,104,48,201,2455,5,29,Female,100947,Gold,Cash,False,None,Snowy,False,Thursday,False,64,63
981,1871,4012,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-03-25,1803,East Kimberlyborough,195,40,107,524,14,52,Other,33743,Bronze,Credit Card,True,Discount,Snowy,False,Monday,False,128,104
982,307,8422,Colgate Mouthwash,Mouthwash,5,5.0,2024-02-27,9897,Kevinbury,123,47,148,9718,12,45,Other,54491,Bronze,Debit Card,False,Buy One Get One,Rainy,True,Tuesday,False,119,106
983,9126,5422,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-12-11,5690,Lake Franciscofort,410,22,288,6053,6,25,Other,106827,Gold,Mobile Payment,False,Buy One Get One,Rainy,False,Monday,True,144,67
984,3625,8104,Colgate Toothpaste,Toothpaste,1,3.5,2023-07-13,1887,Lake Julie,388,35,146,3936,11,56,Other,68970,Silver,Credit Card,True,Buy One Get One,Sunny,True,Thursday,True,103,67
985,6550,5450,Colgate Whitening Strips,Teeth Whitening,7,25.0,2024-05-07,3180,Curtismouth,459,31,155,9400,10,60,Female,102670,Platinum,Cash,True,Buy One Get One,Rainy,False,Tuesday,True,127,127
986,7505,2620,Colgate Toothbrush,Toothbrush,7,2.0,2023-05-17,6097,Lake William,123,41,172,3372,3,34,Female,78381,Gold,Cash,True,Discount,Rainy,True,Wednesday,True,72,90
987,7426,5714,Colgate Toothpaste,Toothpaste,8,3.5,2024-07-16,1339,Farrellton,66,26,203,2053,4,18,Male,61254,Platinum,Cash,True,None,Sunny,False,Tuesday,False,78,105
988,9949,6894,Colgate Toothbrush,Toothbrush,8,2.0,2024-02-24,646,Austinport,176,49,130,9548,14,40,Female,68781,Bronze,Credit Card,True,None,Snowy,True,Saturday,True,75,68
989,1631,2292,Colgate Toothpaste,Toothpaste,9,3.5,2023-07-20,9253,South Cheryl,417,32,292,6785,3,51,Other,100589,Silver,Mobile Payment,True,None,Cloudy,False,Thursday,False,118,125
990,3035,5572,Colgate Toothbrush,Toothbrush,7,2.0,2024-08-26,373,New Steve,126,26,270,124,13,50,Female,41550,Silver,Mobile Payment,True,None,Rainy,False,Monday,False,71,92
991,7819,208,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-02-02,9296,North Kimberlyview,66,42,122,7937,3,19,Male,74711,Platinum,Debit Card,True,Discount,Snowy,False,Thursday,False,63,108
992,7425,1243,Colgate Whitening Strips,Teeth Whitening,6,25.0,2023-08-29,521,New Jean,355,28,271,1324,3,46,Other,47966,Gold,Credit Card,True,Buy One Get One,Cloudy,True,Tuesday,False,134,56
993,9268,334,Colgate Toothpaste,Toothpaste,3,3.5,2024-10-14,8496,South Sophiaville,499,20,204,4878,6,59,Female,22550,Silver,Mobile Payment,False,Buy One Get One,Snowy,True,Monday,True,103,104
994,1330,5552,Colgate Mouthwash,Mouthwash,10,5.0,2024-04-16,7333,North Kevinport,151,22,155,8748,6,47,Female,104570,Silver,Mobile Payment,False,None,Snowy,False,Tuesday,False,139,126
995,747,4261,Colgate Whitening Strips,Teeth Whitening,6,25.0,2023-08-23,3400,South Williammouth,52,21,285,8281,6,23,Male,22529,Silver,Credit Card,True,Buy One Get One,Rainy,False,Wednesday,True,148,99
996,2030,1327,Colgate Mouthwash,Mouthwash,9,5.0,2023-04-30,6881,Port Janice,496,33,175,4266,7,70,Female,84479,Gold,Mobile Payment,True,Discount,Cloudy,False,Sunday,True,131,54
997,7171,7619,Colgate Mouthwash,Mouthwash,3,5.0,2023-03-29,358,West Sarah,283,22,204,1964,7,63,Male,32088,Bronze,Credit Card,True,None,Cloudy,True,Wednesday,False,52,88
998,1067,8880,Colgate Toothpaste,Toothpaste,1,3.5,2024-09-14,3470,North Anthonyview,358,26,140,6958,12,39,Other,91118,Silver,Cash,True,Buy One Get One,Rainy,True,Saturday,False,109,80
999,9628,7047,Colgate Toothbrush,Toothbrush,2,2.0,2023-04-23,3739,Port Lynn,330,50,133,4540,8,54,Male,53367,Platinum,Cash,True,None,Rainy,True,Sunday,False,108,93
1000,1168,3399,Colgate Toothpaste,Toothpaste,4,3.5,2024-06-16,2459,Turnertown,460,40,202,566,9,34,Other,54756,Gold,Debit Card,False,Buy One Get One,Snowy,True,Sunday,True,82,137
